Time (s),Speed (km/h),Acceleration (m/s2),Partial distance (m)/ Speed(m/s),Total distance (m)
930,60.5,-0.11111111111111072,16.805555555555554,7215.000000000004
931,60.2,-0.08333333333333254,16.72222222222222,7231.722222222226
932,59.8,-0.11111111111111269,16.61111111111111,7248.333333333338
933,59.4,-0.11111111111111072,16.5,7264.833333333338
934,58.6,-0.22222222222222143,16.27777777777778,7281.111111111115
935,57.5,-0.30555555555555597,15.972222222222221,7297.083333333338
936,56.6,-0.2499999999999996,15.722222222222221,7312.80555555556
937,56.0,-0.16666666666666705,15.555555555555555,7328.361111111116
938,55.5,-0.1388888888888889,15.416666666666666,7343.777777777783
939,55.0,-0.1388888888888889,15.277777777777777,7359.05555555556
940,54.4,-0.16666666666666705,15.11111111111111,7374.1666666666715
941,54.1,-0.08333333333333254,15.027777777777779,7389.194444444449
942,54.0,-0.027777777777778172,15.0,7404.194444444449
943,53.9,-0.027777777777778172,14.972222222222221,7419.1666666666715
944,53.9,0.0,14.972222222222221,7434.138888888894
945,54.0,0.027777777777778172,15.0,7449.138888888894
946,54.2,0.055555555555556344,15.055555555555555,7464.19444444445
947,55.0,0.22222222222222143,15.277777777777777,7479.472222222227
948,55.8,0.22222222222222143,15.499999999999998,7494.972222222227
949,56.2,0.11111111111111269,15.61111111111111,7510.5833333333385
950,56.1,-0.027777777777778172,15.583333333333334,7526.1666666666715
951,55.1,-0.2777777777777778,15.305555555555555,7541.472222222227
952,52.7,-0.6666666666666663,14.63888888888889,7556.111111111116
953,48.4,-1.1944444444444455,13.444444444444443,7569.55555555556
954,43.1,-1.4722222222222214,11.972222222222223,7581.527777777783
955,37.8,-1.4722222222222234,10.499999999999998,7592.027777777783
956,32.5,-1.4722222222222214,9.027777777777777,7601.05555555556
957,27.2,-1.4722222222222223,7.555555555555555,7608.611111111116
958,25.1,-0.5833333333333327,6.972222222222222,7615.5833333333385
959,26.0,0.2499999999999996,7.222222222222222,7622.805555555561
960,29.3,0.9166666666666669,8.13888888888889,7630.94444444445
961,34.6,1.4722222222222223,9.61111111111111,7640.555555555561
962,40.4,1.6111111111111103,11.222222222222221,7651.777777777784
963,45.3,1.3611111111111107,12.583333333333332,7664.361111111117
964,49.0,1.0277777777777786,13.61111111111111,7677.972222222228
965,51.1,0.5833333333333337,14.194444444444445,7692.166666666672
966,52.1,0.2777777777777778,14.472222222222221,7706.638888888895
967,52.2,0.027777777777778172,14.5,7721.138888888895
968,52.1,-0.027777777777778172,14.472222222222221,7735.611111111118
969,51.7,-0.11111111111111072,14.36111111111111,7749.972222222229
970,50.9,-0.2222222222222234,14.138888888888888,7764.111111111118
971,49.2,-0.47222222222222104,13.666666666666668,7777.777777777785
972,45.9,-0.9166666666666679,12.75,7790.527777777785
973,40.6,-1.4722222222222214,11.277777777777779,7801.805555555562
974,35.3,-1.4722222222222234,9.805555555555555,7811.611111111118
975,30.0,-1.4722222222222214,8.333333333333334,7819.944444444451
976,24.7,-1.4722222222222223,6.861111111111111,7826.805555555562
977,19.3,-1.4999999999999996,5.361111111111112,7832.166666666673
978,16.0,-0.9166666666666669,4.444444444444445,7836.611111111118
979,13.2,-0.7777777777777779,3.6666666666666665,7840.277777777785
980,10.7,-0.6944444444444444,2.972222222222222,7843.250000000007
981,8.8,-0.5277777777777773,2.4444444444444446,7845.694444444452
982,7.2,-0.4444444444444446,2.0,7847.694444444452
983,5.5,-0.47222222222222227,1.5277777777777777,7849.222222222229
984,3.2,-0.6388888888888888,0.888888888888889,7850.111111111118
985,1.1,-0.5833333333333334,0.3055555555555556,7850.416666666673
986,0.0,-0.3055555555555556,0.0,7850.416666666673
987,0.0,0.0,0.0,7850.416666666673
988,0.0,0.0,0.0,7850.416666666673
989,0.0,0.0,0.0,7850.416666666673
990,0.0,0.0,0.0,7850.416666666673
991,0.0,0.0,0.0,7850.416666666673
992,0.0,0.0,0.0,7850.416666666673
993,0.0,0.0,0.0,7850.416666666673
994,0.0,0.0,0.0,7850.416666666673
995,0.0,0.0,0.0,7850.416666666673
996,0.0,0.0,0.0,7850.416666666673
997,0.0,0.0,0.0,7850.416666666673
998,0.0,0.0,0.0,7850.416666666673
999,0.0,0.0,0.0,7850.416666666673
1000,0.0,0.0,0.0,7850.416666666673
1001,0.0,0.0,0.0,7850.416666666673
1002,0.0,0.0,0.0,7850.416666666673
1003,0.0,0.0,0.0,7850.416666666673
1004,0.0,0.0,0.0,7850.416666666673
1005,0.0,0.0,0.0,7850.416666666673
1006,0.0,0.0,0.0,7850.416666666673
1007,0.0,0.0,0.0,7850.416666666673
1008,0.0,0.0,0.0,7850.416666666673
1009,0.0,0.0,0.0,7850.416666666673
1010,0.0,0.0,0.0,7850.416666666673
1011,0.0,0.0,0.0,7850.416666666673
1012,0.0,0.0,0.0,7850.416666666673
1013,0.0,0.0,0.0,7850.416666666673
1014,0.0,0.0,0.0,7850.416666666673
1015,0.0,0.0,0.0,7850.416666666673
1016,0.0,0.0,0.0,7850.416666666673
1017,0.0,0.0,0.0,7850.416666666673
1018,0.0,0.0,0.0,7850.416666666673
1019,0.0,0.0,0.0,7850.416666666673
1020,0.0,0.0,0.0,7850.416666666673
1021,0.0,0.0,0.0,7850.416666666673
1022,0.0,0.0,0.0,7850.416666666673
1023,0.0,0.0,0.0,7850.416666666673
1024,0.0,0.0,0.0,7850.416666666673
1025,0.0,0.0,0.0,7850.416666666673
1026,0.0,0.0,0.0,7850.416666666673
1027,0.8,0.22222222222222224,0.22222222222222224,7850.638888888896
1028,3.6,0.7777777777777777,1.0,7851.638888888896
1029,8.6,1.3888888888888888,2.388888888888889,7854.027777777785
1030,14.6,1.6666666666666665,4.055555555555555,7858.08333333334
1031,20.0,1.5,5.555555555555555,7863.638888888896
1032,24.4,1.2222222222222219,6.777777777777777,7870.416666666673
1033,28.2,1.0555555555555558,7.833333333333333,7878.250000000006
1034,31.7,0.9722222222222222,8.805555555555555,7887.055555555562
1035,35.0,0.9166666666666669,9.722222222222221,7896.777777777785
1036,37.6,0.7222222222222227,10.444444444444445,7907.222222222229
1037,39.7,0.5833333333333337,11.027777777777779,7918.250000000006
1038,41.5,0.4999999999999992,11.527777777777777,7929.777777777784
1039,43.6,0.5833333333333337,12.11111111111111,7941.888888888895
1040,46.0,0.6666666666666663,12.777777777777777,7954.666666666672
1041,48.4,0.6666666666666663,13.444444444444443,7968.111111111117
1042,50.5,0.5833333333333337,14.027777777777777,7982.138888888894
1043,51.9,0.3888888888888885,14.416666666666666,7996.555555555561
1044,52.6,0.19444444444444522,14.61111111111111,8011.166666666672
1045,52.8,0.05555555555555437,14.666666666666666,8025.833333333339
1046,52.9,0.027777777777778172,14.694444444444443,8040.527777777784
1047,53.1,0.055555555555556344,14.75,8055.277777777784
1048,53.3,0.05555555555555437,14.805555555555554,8070.083333333339
1049,53.1,-0.05555555555555437,14.75,8084.833333333339
1050,52.3,-0.2222222222222234,14.527777777777777,8099.361111111117
1051,50.7,-0.44444444444444287,14.083333333333334,8113.44444444445
1052,48.8,-0.5277777777777793,13.555555555555554,8127.0000000000055
1053,46.5,-0.6388888888888881,12.916666666666666,8139.916666666672
1054,43.8,-0.7500000000000008,12.166666666666666,8152.083333333339
1055,40.3,-0.9722222222222222,11.194444444444443,8163.277777777784
1056,36.0,-1.1944444444444435,10.0,8173.277777777784
1057,30.7,-1.4722222222222223,8.527777777777777,8181.805555555561
1058,25.4,-1.4722222222222223,7.055555555555555,8188.861111111117
1059,21.0,-1.2222222222222219,5.833333333333333,8194.69444444445
1060,16.7,-1.1944444444444446,4.638888888888888,8199.33333333334
1061,13.4,-0.9166666666666663,3.7222222222222223,8203.055555555562
1062,12.0,-0.38888888888888895,3.333333333333333,8206.388888888896
1063,12.1,0.02777777777777768,3.3611111111111107,8209.750000000007
1064,12.8,0.19444444444444473,3.555555555555556,8213.305555555562
1065,15.6,0.7777777777777775,4.333333333333333,8217.638888888896
1066,19.9,1.1944444444444442,5.527777777777778,8223.166666666673
1067,23.4,0.9722222222222222,6.499999999999999,8229.666666666673
1068,24.6,0.3333333333333341,6.833333333333334,8236.500000000007
1069,25.2,0.16666666666666607,7.0,8243.500000000007
1070,26.4,0.33333333333333315,7.333333333333333,8250.833333333341
1071,28.8,0.6666666666666673,8.0,8258.833333333341
1072,31.8,0.8333333333333333,8.833333333333334,8267.666666666675
1073,35.3,0.9722222222222212,9.805555555555555,8277.47222222223
1074,39.5,1.1666666666666674,10.972222222222221,8288.444444444453
1075,44.5,1.3888888888888888,12.36111111111111,8300.805555555564
1076,49.3,1.3333333333333326,13.694444444444443,8314.50000000001
1077,53.3,1.1111111111111112,14.805555555555554,8329.305555555564
1078,56.4,0.8611111111111115,15.666666666666666,8344.97222222223
1079,58.9,0.6944444444444444,16.36111111111111,8361.333333333341
1080,61.2,0.6388888888888901,17.0,8378.333333333341
1081,62.6,0.3888888888888885,17.38888888888889,8395.72222222223
1082,63.0,0.11111111111111072,17.5,8413.22222222223
1083,62.5,-0.1388888888888889,17.36111111111111,8430.583333333341
1084,60.9,-0.4444444444444448,16.916666666666664,8447.500000000007
1085,59.3,-0.4444444444444448,16.47222222222222,8463.97222222223
1086,58.6,-0.19444444444444325,16.27777777777778,8480.250000000007
1087,58.6,0.0,16.27777777777778,8496.527777777785
1088,58.7,0.027777777777778172,16.305555555555557,8512.83333333334
1089,58.8,0.027777777777776198,16.333333333333332,8529.166666666673
1090,58.8,0.0,16.333333333333332,8545.500000000007
1091,58.8,0.0,16.333333333333332,8561.833333333341
1092,59.1,0.08333333333333452,16.416666666666668,8578.250000000007
1093,60.1,0.2777777777777778,16.694444444444443,8594.944444444453
1094,61.7,0.4444444444444448,17.13888888888889,8612.083333333341
1095,63.0,0.36111111111111033,17.5,8629.583333333341
1096,63.7,0.19444444444444522,17.694444444444446,8647.277777777786
1097,63.9,0.05555555555555437,17.75,8665.027777777786
1098,63.5,-0.11111111111111072,17.63888888888889,8682.666666666675
1099,62.3,-0.3333333333333341,17.305555555555554,8699.97222222223
1100,60.3,-0.5555555555555556,16.75,8716.72222222223
1101,58.9,-0.3888888888888885,16.36111111111111,8733.083333333341
1102,58.4,-0.1388888888888889,16.22222222222222,8749.305555555564
1103,58.8,0.11111111111111072,16.333333333333332,8765.638888888898
1104,60.2,0.38888888888889045,16.72222222222222,8782.36111111112
1105,62.3,0.5833333333333317,17.305555555555554,8799.666666666675
1106,63.9,0.4444444444444448,17.75,8817.416666666675
1107,64.5,0.16666666666666705,17.916666666666668,8835.333333333341
1108,64.4,-0.027777777777776198,17.88888888888889,8853.22222222223
1109,63.5,-0.25000000000000155,17.63888888888889,8870.861111111119
1110,62.0,-0.41666666666666663,17.22222222222222,8888.083333333341
1111,61.2,-0.22222222222222143,17.0,8905.083333333341
1112,61.3,0.027777777777776198,17.027777777777775,8922.111111111119
1113,62.6,0.36111111111111227,17.38888888888889,8939.500000000007
1114,65.3,0.7499999999999988,18.13888888888889,8957.638888888896
1115,68.0,0.7500000000000008,18.88888888888889,8976.527777777785
1116,69.4,0.38888888888889045,19.27777777777778,8995.805555555562
1117,69.7,0.08333333333333254,19.36111111111111,9015.166666666673
1118,69.3,-0.11111111111111269,19.25,9034.416666666673
1119,68.1,-0.3333333333333341,18.916666666666664,9053.33333333334
1120,66.9,-0.33333333333333015,18.583333333333336,9071.916666666673
1121,66.2,-0.19444444444444522,18.38888888888889,9090.305555555562
1122,65.7,-0.1388888888888889,18.25,9108.555555555562
1123,64.9,-0.22222222222222143,18.02777777777778,9126.58333333334
1124,63.2,-0.472222222222223,17.555555555555557,9144.138888888894
1125,60.3,-0.8055555555555571,16.75,9160.888888888894
1126,55.8,-1.25,15.499999999999998,9176.388888888894
1127,50.5,-1.4722222222222214,14.027777777777777,9190.416666666672
1128,45.2,-1.4722222222222214,12.555555555555555,9202.972222222226
1129,40.1,-1.416666666666667,11.13888888888889,9214.111111111115
1130,36.2,-1.0833333333333328,10.055555555555555,9224.16666666667
1131,32.9,-0.9166666666666679,9.138888888888888,9233.305555555558
1132,29.8,-0.8611111111111105,8.277777777777779,9241.583333333336
1133,26.6,-0.8888888888888886,7.388888888888889,9248.972222222224
1134,23.0,-1.0000000000000004,6.388888888888888,9255.361111111113
1135,19.4,-1.0000000000000004,5.388888888888888,9260.750000000002
1136,16.3,-0.8611111111111105,4.527777777777778,9265.27777777778
1137,14.6,-0.4722222222222225,4.055555555555555,9269.333333333334
1138,14.2,-0.1111111111111112,3.944444444444444,9273.27777777778
1139,14.3,0.027777777777778172,3.9722222222222223,9277.250000000002
1140,14.6,0.08333333333333304,4.055555555555555,9281.305555555557
1141,15.1,0.1388888888888889,4.194444444444445,9285.500000000002
1142,16.4,0.3611111111111108,4.555555555555555,9290.055555555557
1143,19.1,0.7500000000000008,5.305555555555556,9295.361111111111
1144,22.5,0.944444444444444,6.25,9301.611111111111
1145,24.4,0.5277777777777773,6.777777777777777,9308.388888888889
1146,24.8,0.1111111111111117,6.888888888888889,9315.277777777777
1147,22.7,-0.5833333333333337,6.305555555555555,9321.583333333332
1148,17.4,-1.4722222222222223,4.833333333333333,9326.416666666666
1149,13.8,-0.9999999999999993,3.8333333333333335,9330.25
1150,12.0,-0.5000000000000002,3.333333333333333,9333.583333333334
1151,12.0,0.0,3.333333333333333,9336.916666666668
1152,12.0,0.0,3.333333333333333,9340.250000000002
1153,13.9,0.5277777777777779,3.861111111111111,9344.111111111113
1154,17.7,1.0555555555555551,4.916666666666666,9349.02777777778
1155,22.8,1.416666666666667,6.333333333333333,9355.361111111113
1156,27.3,1.25,7.583333333333333,9362.944444444447
1157,31.2,1.0833333333333328,8.666666666666666,9371.611111111113
1158,35.2,1.111111111111112,9.777777777777779,9381.38888888889
1159,39.4,1.1666666666666654,10.944444444444445,9392.333333333336
1160,42.5,0.8611111111111115,11.805555555555555,9404.13888888889
1161,45.4,0.8055555555555551,12.61111111111111,9416.750000000002
1162,48.2,0.7777777777777789,13.38888888888889,9430.13888888889
1163,50.3,0.5833333333333317,13.972222222222221,9444.111111111113
1164,52.6,0.6388888888888901,14.61111111111111,9458.722222222224
1165,54.5,0.5277777777777773,15.13888888888889,9473.861111111113
1166,56.6,0.5833333333333337,15.722222222222221,9489.583333333336
1167,58.3,0.47222222222222104,16.194444444444443,9505.777777777781
1168,60.0,0.472222222222223,16.666666666666668,9522.444444444447
1169,61.5,0.41666666666666663,17.083333333333332,9539.527777777781
1170,63.1,0.4444444444444448,17.52777777777778,9557.055555555558
1171,64.3,0.33333333333333215,17.86111111111111,9574.91666666667
1172,65.7,0.38888888888889045,18.25,9593.16666666667
1173,67.1,0.3888888888888865,18.638888888888886,9611.805555555558
1174,68.3,0.3333333333333341,18.97222222222222,9630.777777777781
1175,69.7,0.38888888888889045,19.36111111111111,9650.138888888892
1176,70.6,0.2499999999999976,19.61111111111111,9669.750000000004
1177,71.6,0.2777777777777778,19.888888888888886,9689.638888888892
1178,72.6,0.2777777777777778,20.166666666666664,9709.805555555558
1179,73.5,0.25000000000000155,20.416666666666668,9730.222222222224
1180,74.2,0.19444444444444522,20.61111111111111,9750.833333333336
1181,74.9,0.19444444444444522,20.805555555555557,9771.63888888889
1182,75.6,0.19444444444444128,20.999999999999996,9792.63888888889
1183,76.3,0.19444444444444522,21.194444444444443,9813.833333333336
1184,77.1,0.22222222222222143,21.416666666666664,9835.250000000002
1185,77.9,0.22222222222222537,21.63888888888889,9856.88888888889
1186,78.5,0.16666666666666508,21.805555555555554,9878.694444444445
1187,79.0,0.1388888888888889,21.944444444444443,9900.63888888889
1188,79.7,0.19444444444444522,22.13888888888889,9922.77777777778
1189,80.3,0.16666666666666508,22.305555555555554,9945.083333333334
1190,81.0,0.19444444444444522,22.5,9967.583333333334
1191,81.6,0.16666666666666508,22.666666666666664,9990.25
1192,82.4,0.22222222222222537,22.88888888888889,10013.138888888889
1193,82.9,0.1388888888888889,23.02777777777778,10036.166666666666
1194,83.4,0.1388888888888889,23.166666666666668,10059.333333333332
1195,83.8,0.11111111111110875,23.277777777777775,10082.61111111111
1196,84.2,0.11111111111111269,23.38888888888889,10105.999999999998
1197,84.7,0.1388888888888889,23.52777777777778,10129.527777777776
1198,85.2,0.1388888888888889,23.666666666666668,10153.194444444442
1199,85.6,0.11111111111110875,23.777777777777775,10176.972222222219
1200,86.3,0.19444444444444522,23.97222222222222,10200.944444444442
1201,86.8,0.1388888888888889,24.11111111111111,10225.055555555553
1202,87.4,0.16666666666666904,24.27777777777778,10249.33333333333
1203,88.0,0.16666666666666508,24.444444444444443,10273.777777777776
1204,88.3,0.08333333333333254,24.527777777777775,10298.305555555553
1205,88.7,0.11111111111111269,24.63888888888889,10322.944444444442
1206,89.0,0.08333333333333254,24.72222222222222,10347.666666666664
1207,89.3,0.08333333333333254,24.805555555555554,10372.472222222219
1208,89.8,0.1388888888888889,24.944444444444443,10397.416666666664
1209,90.2,0.11111111111111269,25.055555555555557,10422.472222222219
1210,90.6,0.11111111111110875,25.166666666666664,10447.638888888885
1211,91.0,0.11111111111111269,25.27777777777778,10472.916666666662
1212,91.3,0.08333333333333254,25.36111111111111,10498.277777777774
1213,91.6,0.08333333333333254,25.444444444444443,10523.722222222219
1214,91.9,0.08333333333333649,25.52777777777778,10549.249999999996
1215,92.2,0.08333333333333254,25.61111111111111,10574.861111111108
1216,92.8,0.16666666666666508,25.777777777777775,10600.638888888885
1217,93.1,0.08333333333333254,25.861111111111107,10626.499999999996
1218,93.3,0.055555555555556344,25.916666666666664,10652.416666666662
1219,93.5,0.055555555555556344,25.97222222222222,10678.388888888885
1220,93.7,0.055555555555556344,26.02777777777778,10704.416666666662
1221,93.9,0.055555555555556344,26.083333333333336,10730.499999999996
1222,94.0,0.027777777777776198,26.11111111111111,10756.611111111108
1223,94.1,0.027777777777776198,26.138888888888886,10782.749999999996
1224,94.3,0.055555555555556344,26.194444444444443,10808.944444444442
1225,94.4,0.027777777777780146,26.22222222222222,10835.166666666664
1226,94.6,0.055555555555552395,26.277777777777775,10861.444444444442
1227,94.7,0.027777777777780146,26.305555555555557,10887.749999999996
1228,94.8,0.027777777777776198,26.333333333333332,10914.08333333333
1229,95.0,0.055555555555556344,26.38888888888889,10940.472222222219
1230,95.1,0.027777777777776198,26.416666666666664,10966.888888888885
1231,95.3,0.055555555555556344,26.47222222222222,10993.361111111108
1232,95.4,0.027777777777780146,26.5,11019.861111111108
1233,95.6,0.055555555555552395,26.555555555555554,11046.416666666662
1234,95.7,0.027777777777780146,26.583333333333332,11072.999999999996
1235,95.8,0.027777777777776198,26.61111111111111,11099.611111111108
1236,96.0,0.055555555555556344,26.666666666666664,11126.277777777774
1237,96.1,0.027777777777776198,26.694444444444443,11152.972222222219
1238,96.3,0.055555555555556344,26.75,11179.722222222219
1239,96.4,0.027777777777780146,26.77777777777778,11206.499999999996
1240,96.6,0.055555555555552395,26.833333333333332,11233.33333333333
1241,96.8,0.055555555555556344,26.888888888888886,11260.222222222219
1242,97.0,0.055555555555556344,26.944444444444443,11287.166666666664
1243,97.2,0.055555555555556344,27.0,11314.166666666664
1244,97.3,0.027777777777776198,27.027777777777775,11341.194444444442
1245,97.4,0.027777777777780146,27.055555555555557,11368.249999999996
1246,97.4,0.0,27.055555555555557,11395.305555555551
1247,97.4,0.0,27.055555555555557,11422.361111111106
1248,97.4,0.0,27.055555555555557,11449.41666666666
1249,97.3,-0.027777777777780146,27.027777777777775,11476.444444444438
1250,97.3,0.0,27.027777777777775,11503.472222222215
1251,97.3,0.0,27.027777777777775,11530.499999999993
1252,97.3,0.0,27.027777777777775,11557.52777777777
1253,97.2,-0.027777777777776198,27.0,11584.52777777777
1254,97.1,-0.027777777777780146,26.97222222222222,11611.499999999993
1255,97.0,-0.027777777777776198,26.944444444444443,11638.444444444438
1256,96.9,-0.027777777777776198,26.916666666666668,11665.361111111104
1257,96.7,-0.055555555555556344,26.86111111111111,11692.222222222215
1258,96.4,-0.08333333333333254,26.77777777777778,11718.999999999993
1259,96.1,-0.08333333333333649,26.694444444444443,11745.694444444438
1260,95.7,-0.11111111111110875,26.583333333333332,11772.277777777772
1261,95.5,-0.055555555555556344,26.52777777777778,11798.80555555555
1262,95.3,-0.055555555555556344,26.47222222222222,11825.277777777772
1263,95.2,-0.027777777777776198,26.444444444444443,11851.722222222217
1264,95.0,-0.055555555555556344,26.38888888888889,11878.111111111106
1265,94.9,-0.027777777777776198,26.36111111111111,11904.472222222217
1266,94.7,-0.055555555555556344,26.305555555555557,11930.777777777772
1267,94.5,-0.055555555555556344,26.25,11957.027777777772
1268,94.4,-0.027777777777776198,26.22222222222222,11983.249999999995
1269,94.4,0.0,26.22222222222222,12009.472222222217
1270,94.3,-0.027777777777780146,26.194444444444443,12035.666666666662
1271,94.3,0.0,26.194444444444443,12061.861111111108
1272,94.1,-0.055555555555556344,26.138888888888886,12087.999999999996
1273,93.9,-0.055555555555552395,26.083333333333336,12114.08333333333
1274,93.4,-0.1388888888888889,25.944444444444446,12140.027777777776
1275,92.8,-0.16666666666666904,25.777777777777775,12165.805555555553
1276,92.0,-0.22222222222222143,25.555555555555554,12191.361111111108
1277,91.3,-0.19444444444444522,25.36111111111111,12216.722222222219
1278,90.6,-0.19444444444444522,25.166666666666664,12241.888888888885
1279,90.0,-0.16666666666666508,25.0,12266.888888888885
1280,89.3,-0.19444444444444522,24.805555555555554,12291.69444444444
1281,88.7,-0.16666666666666508,24.63888888888889,12316.333333333328
1282,88.1,-0.16666666666666904,24.47222222222222,12340.805555555551
1283,87.4,-0.19444444444444128,24.27777777777778,12365.083333333328
1284,86.7,-0.19444444444444522,24.083333333333332,12389.166666666662
1285,86.0,-0.19444444444444522,23.88888888888889,12413.055555555551
1286,85.3,-0.19444444444444522,23.694444444444443,12436.749999999996
1287,84.7,-0.16666666666666508,23.52777777777778,12460.277777777774
1288,84.1,-0.16666666666666904,23.36111111111111,12483.638888888885
1289,83.5,-0.16666666666666508,23.194444444444443,12506.83333333333
1290,82.9,-0.16666666666666508,23.02777777777778,12529.861111111108
1291,82.3,-0.16666666666666904,22.86111111111111,12552.722222222219
1292,81.7,-0.16666666666666508,22.694444444444446,12575.416666666664
1293,81.1,-0.16666666666666904,22.527777777777775,12597.944444444442
1294,80.5,-0.16666666666666508,22.36111111111111,12620.305555555553
1295,79.9,-0.16666666666666508,22.194444444444446,12642.499999999998
1296,79.4,-0.1388888888888889,22.055555555555557,12664.555555555553
1297,79.1,-0.08333333333333649,21.97222222222222,12686.527777777776
1298,78.8,-0.08333333333333254,21.88888888888889,12708.416666666664
1299,78.5,-0.08333333333333254,21.805555555555554,12730.222222222219
1300,78.2,-0.08333333333333254,21.72222222222222,12751.944444444442
1301,77.9,-0.08333333333333254,21.63888888888889,12773.58333333333
1302,77.6,-0.08333333333333649,21.555555555555554,12795.138888888885
1303,77.3,-0.08333333333333254,21.47222222222222,12816.611111111108
1304,77.0,-0.08333333333333254,21.38888888888889,12837.999999999996
1305,76.7,-0.08333333333333254,21.305555555555557,12859.305555555551
1306,76.0,-0.19444444444444522,21.11111111111111,12880.416666666662
1307,76.0,0.0,21.11111111111111,12901.527777777774
1308,76.0,0.0,21.11111111111111,12922.638888888885
1309,75.9,-0.027777777777776198,21.083333333333336,12943.722222222219
1310,75.9,0.0,21.083333333333336,12964.805555555553
1311,75.8,-0.027777777777780146,21.055555555555554,12985.861111111108
1312,75.7,-0.027777777777776198,21.02777777777778,13006.888888888885
1313,75.5,-0.055555555555556344,20.97222222222222,13027.861111111108
1314,75.2,-0.08333333333333254,20.88888888888889,13048.749999999996
1315,75.0,-0.055555555555556344,20.833333333333332,13069.58333333333
1316,74.7,-0.08333333333333254,20.75,13090.33333333333
1317,74.1,-0.16666666666666904,20.583333333333332,13110.916666666664
1318,73.7,-0.11111111111110875,20.47222222222222,13131.388888888887
1319,73.3,-0.11111111111111269,20.36111111111111,13151.749999999998
1320,73.5,0.055555555555556344,20.416666666666668,13172.166666666664
1321,74.0,0.1388888888888889,20.555555555555554,13192.722222222219
1322,74.9,0.25000000000000155,20.805555555555557,13213.527777777774
1323,76.1,0.33333333333333015,21.138888888888886,13234.666666666662
1324,77.7,0.4444444444444468,21.583333333333332,13256.249999999996
1325,79.2,0.41666666666666663,22.0,13278.249999999996
1326,80.3,0.30555555555555397,22.305555555555554,13300.555555555551
1327,80.8,0.1388888888888889,22.444444444444443,13322.999999999996
1328,81.0,0.055555555555556344,22.5,13345.499999999996
1329,81.0,0.0,22.5,13367.999999999996
1330,81.0,0.0,22.5,13390.499999999996
1331,81.0,0.0,22.5,13412.999999999996
1332,81.0,0.0,22.5,13435.499999999996
1333,80.9,-0.027777777777776198,22.472222222222225,13457.972222222219
1334,80.6,-0.08333333333333649,22.388888888888886,13480.361111111108
1335,80.3,-0.08333333333333254,22.305555555555554,13502.666666666662
1336,80.0,-0.08333333333333254,22.22222222222222,13524.888888888885
1337,79.9,-0.027777777777776198,22.194444444444446,13547.08333333333
1338,79.8,-0.027777777777780146,22.166666666666664,13569.249999999996
1339,79.8,0.0,22.166666666666664,13591.416666666662
1340,79.8,0.0,22.166666666666664,13613.583333333328
1341,79.9,0.027777777777780146,22.194444444444446,13635.777777777774
1342,80.0,0.027777777777776198,22.22222222222222,13657.999999999996
1343,80.4,0.11111111111111269,22.333333333333336,13680.33333333333
1344,80.8,0.11111111111110875,22.444444444444443,13702.777777777776
1345,81.2,0.11111111111111269,22.555555555555557,13725.33333333333
1346,81.5,0.08333333333333254,22.63888888888889,13747.972222222219
1347,81.6,0.027777777777776198,22.666666666666664,13770.638888888885
1348,81.6,0.0,22.666666666666664,13793.305555555551
1349,81.4,-0.055555555555552395,22.61111111111111,13815.916666666662
1350,80.7,-0.19444444444444522,22.416666666666668,13838.333333333328
1351,79.6,-0.3055555555555579,22.11111111111111,13860.44444444444
1352,78.2,-0.3888888888888865,21.72222222222222,13882.166666666662
1353,76.8,-0.38888888888889045,21.333333333333332,13903.499999999996
1354,75.3,-0.41666666666666663,20.916666666666664,13924.416666666662
1355,73.8,-0.41666666666666663,20.5,13944.916666666662
1356,72.1,-0.472222222222223,20.027777777777775,13964.94444444444
1357,70.2,-0.5277777777777753,19.5,13984.44444444444
1358,68.2,-0.5555555555555556,18.944444444444446,14003.388888888885
1359,66.1,-0.5833333333333357,18.36111111111111,14021.749999999996
1360,63.8,-0.6388888888888881,17.72222222222222,14039.472222222219
1361,61.6,-0.6111111111111099,17.11111111111111,14056.58333333333
1362,60.2,-0.3888888888888885,16.72222222222222,14073.305555555553
1363,59.8,-0.11111111111111269,16.61111111111111,14089.916666666664
1364,60.4,0.16666666666666705,16.77777777777778,14106.694444444442
1365,61.8,0.3888888888888885,17.166666666666664,14123.861111111108
1366,62.6,0.2222222222222234,17.38888888888889,14141.249999999996
1367,62.7,0.027777777777778172,17.416666666666668,14158.666666666662
1368,61.9,-0.2222222222222234,17.194444444444443,14175.861111111108
1369,60.0,-0.5277777777777773,16.666666666666668,14192.527777777774
1370,58.4,-0.4444444444444448,16.22222222222222,14208.749999999996
1371,57.8,-0.16666666666666705,16.055555555555554,14224.805555555551
1372,57.8,0.0,16.055555555555554,14240.861111111106
1373,57.8,0.0,16.055555555555554,14256.91666666666
1374,57.3,-0.1388888888888889,15.916666666666666,14272.833333333327
1375,56.2,-0.30555555555555397,15.61111111111111,14288.444444444438
1376,54.3,-0.5277777777777793,15.083333333333332,14303.527777777772
1377,50.8,-0.9722222222222222,14.11111111111111,14317.638888888883
1378,45.5,-1.4722222222222214,12.63888888888889,14330.277777777772
1379,40.2,-1.4722222222222214,11.166666666666668,14341.444444444438
1380,34.9,-1.4722222222222234,9.694444444444445,14351.138888888883
1381,29.6,-1.4722222222222214,8.222222222222223,14359.361111111106
1382,27.3,-0.6388888888888891,7.583333333333333,14366.94444444444
